id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_1,4115,1464,86.3,87.4,66.3,17.79,17.79,0.00,76,352,321,198,100.00,100.00,75.00,100.00,54.145,11.690,12.819,20.783
values_0,4115,1464,86.3,87.4,66.3,17.79,17.79,0.00,76,352,321,198,100.00,100.00,75.00,100.00,54.145,11.690,12.819,20.783
values_2,4159,1489,86.6,87.7,67.8,17.90,17.90,0.00,84,408,373,226,100.00,100.00,75.00,100.00,49.512,10.194,11.150,18.403
values_3,4159,1489,86.6,87.7,67.8,17.90,17.90,0.00,84,408,373,226,100.00,100.00,75.00,100.00,49.512,10.194,11.150,18.403
