id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_1,4091,1378,84.2,85.5,54.1,16.84,16.84,0.00,14,98,78,34,100.00,100.00,100.00,100.00,292.214,41.745,52.449,120.324
values_0,4091,1378,84.2,85.5,54.1,16.84,16.84,0.00,14,98,78,34,100.00,100.00,100.00,100.00,292.214,41.745,52.449,120.324
values_2,4315,1567,86.2,87.4,60.8,18.16,18.16,0.00,29,281,213,121,100.00,100.00,100.00,100.00,148.793,15.356,20.258,35.661
values_3,4315,1567,86.2,87.4,60.8,18.16,18.16,0.00,29,281,213,121,100.00,100.00,100.00,100.00,148.793,15.356,20.258,35.661
