id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_1,4467,1641,86.7,87.8,68.0,18.37,18.37,0.00,30,348,296,306,100.00,100.00,100.00,100.00,148.900,12.836,15.091,14.598
values_0,4467,1641,86.7,87.8,68.0,18.37,18.37,0.00,30,348,296,306,100.00,100.00,100.00,100.00,148.900,12.836,15.091,14.598
values_2,4249,1481,85.3,86.4,63.7,17.43,17.43,0.00,20,202,172,178,100.00,100.00,100.00,100.00,212.450,21.035,24.703,23.871
values_3,4249,1481,85.3,86.4,63.7,17.43,17.43,0.00,20,202,172,178,100.00,100.00,100.00,100.00,212.450,21.035,24.703,23.871
